2018-05-20 20:26:38.940 | I | -[AppDelegate application:didFinishLaunchingWithOptions:] | [line:186] | [MESSAGE] application Did Finish Launching
2018-05-20 20:26:39.025 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID (null)
2018-05-20 20:26:39.026 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name pro
2018-05-20 20:26:39.029 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone6,1
2018-05-20 20:26:39.029 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone 5,5S
2018-05-20 20:26:39.029 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-20 20:26:39.029 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-20 20:26:39.029 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language zh-Hans-CN
2018-05-20 20:26:39.049 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID 02297B34-2FC9-496C-9702-D3CB31BE4C38
2018-05-20 20:26:39.055 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-20 20:26:39.067 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-20 20:26:40.050 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-20 20:26:40.248 | I | +[AIUtil checkPermission] | [line:1129] | [MESSAGE] camera access / mic access Not Determined
2018-05-20 20:26:40.471 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-20 20:26:40.474 | I | +[AIUtil checkWifiConnection] | [line:705] | [MESSAGE] check wifi connection = CONNECT_WIFI
2018-05-20 20:29:16.836 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 20:29:17.387 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 20:29:18.537 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
