2018-05-24 09:27:52.104 | I | -[AppDelegate application:didFinishLaunchingWithOptions:] | [line:181] | [MESSAGE] application Did Finish Launching
2018-05-24 09:27:52.130 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID (null)
2018-05-24 09:27:52.130 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name pro
2018-05-24 09:27:52.131 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone8,1
2018-05-24 09:27:52.131 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone 6S
2018-05-24 09:27:52.131 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3.1
2018-05-24 09:27:52.131 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.2
2018-05-24 09:27:52.131 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-24 09:27:52.141 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID 407E4A6C-D564-406A-8640-E2A8FFC89968
2018-05-24 09:27:52.328 | I | -[AppDelegate application:didRegisterForRemoteNotificationsWithDeviceToken:] | [line:414] | [MESSAGE] Succeded to get APNS token data: <a0e079f7 f3a8f0fe ccf5347a 1401bfb5 5aaedd89 8fddaf9a 0027e859 91a18dd0>
2018-05-24 09:27:52.328 | I | -[AppDelegate application:didRegisterForRemoteNotificationsWithDeviceToken:] | [line:420] | [MESSAGE] deviceToken:  a0e079f7f3a8f0feccf5347a1401bfb55aaedd898fddaf9a0027e85991a18dd0
2018-05-24 09:27:52.406 | D | -[AiViewSwitch startApp] | [line:157] | [MESSAGE] StartApp in AiViewSwitch
2018-05-24 09:27:52.479 | I | +[AIUtil checkPermission] | [line:1131] | [MESSAGE] camera access / mic access Authorized
2018-05-24 09:27:52.574 | D | -[AiViewSwitch startApp] | [line:157] | [MESSAGE] StartApp in AiViewSwitch
2018-05-24 09:27:52.575 | I | +[AIUtil checkPermission] | [line:1131] | [MESSAGE] camera access / mic access Authorized
2018-05-24 09:27:52.615 | I | -[LoginVC viewDidLoad] | [line:71] | [MESSAGE] LoginVC view did load
2018-05-24 09:27:52.618 | I | +[AIUtil checkWifiConnection] | [line:704] | [MESSAGE] check wifi connection = CONNECT_WIFI
2018-05-24 09:28:16.896 | I | -[LoginAction loginWithUsername:password:onView:] | [line:61] | [MESSAGE] login with username password
